CensusTract,Opportunity_Tier,PWC_Opportunity_Index,Top_Domain,District,District_combined,City,Neighborhood,1st Due,LIFEEXPPCT,LOWINCPCT,UNEMPPCT,LINGISOPCT,LESSHSPCT,E_POV150_P,With_PublicAssIncome_P,With_SSI_P,E_UNINSUR_P,With_Medicaid_P,percent_food_insecure,PRE1960PCT,E_HBURD_P,House_Vacant_P,E_MUNIT_P,E_MOBILE_P,E_CROWD_P,Owner_occupied_P,Mean_Proportion_HHIncome,percent_homeowners,PTRAF,E_NOVEH_P,Mean_Transportation_time(min),Work_Drivealone_P,Work_Carpooled_P,Work_PublicTransportation_P,Work_Walk_P,Work_Fromhome_P,Percent_Severe/Fatal,Avg_Person_Injured/Kill,Avg_Pedestrian_Injured/Kill,Percent_Alcohol_Related,Percent_Distracted_Related,Percent_Drowsy_Related,Percent_Drug_Related,Percent_Speed_Related,Percent_Hitrun_Related,Percent_Schoolzone_Related,Percent_Lgtruck_Related,Percent_Young_Related,Percent_Senior_Related,Percent_Bike_Related,Percent_Night_Related,Percent_Workzone_Related,PM25,OZONE,DSLPM,NO2,RSEI_AIR,PTSDF,UST,PWDIS,PNPL,PRMP,Total_Calls,Chronic_History,Violence_Calls,Opioid_Calls,CPR_Calls,DISABILITYPCT,UNDER5PCT,OVER64PCT,E_SNGPNT_P,E_GROUPQ_P,Total_Population,Median_Age,Age_Dependency_Ratio,Old-age_Dependency_Ratio,Child_Dependency_Ratio,Prop_White,Sex_Ratio(males per 100 females),Prop_Black,Prop_Hisp,Socioeconomic_Rank,Socioeconomic_Var1,Socioeconomic_Val1,Socioeconomic_Z1,Housing_Rank,Housing_Var1,Housing_Val1,Housing_Z1,Transportation_Rank,Transportation_Var1,Transportation_Val1,Transportation_Z1,Transportation_Var2,Transportation_Val2,Transportation_Z2,Transportation_Var3,Transportation_Val3,Transportation_Z3,TransportationSafety_Rank,TransportationSafety_Var1,TransportationSafety_Val1,TransportationSafety_Z1,TransportationSafety_Var2,TransportationSafety_Val2,TransportationSafety_Z2,TransportationSafety_Var3,TransportationSafety_Val3,TransportationSafety_Z3,Environmental_Rank,Environmental_Var1,Environmental_Val1,Environmental_Z1,Environmental_Var2,Environmental_Val2,Environmental_Z2,Environmental_Var3,Environmental_Val3,Environmental_Z3,PublicHealth_Rank,PublicHealth_Var1,PublicHealth_Val1,PublicHealth_Z1,Demographics_Rank,Demographics_Var1,Demographics_Val1,Demographics_Z1,Demographics_Var2,Demographics_Val2,Demographics_Z2,Demographics_Var3,Demographics_Val3,Demographics_Z3,Socioeconomic_Var2,Socioeconomic_Val2,Socioeconomic_Z2,Socioeconomic_Var3,Socioeconomic_Val3,Socioeconomic_Z3,Housing_Var2,Housing_Val2,Housing_Z2,Housing_Var3,Housing_Val3,Housing_Z3,PublicHealth_Var2,PublicHealth_Val2,PublicHealth_Z2,PublicHealth_Var3,PublicHealth_Val3,PublicHealth_Z3
51153901223,Moderate Opportunity,4,Socioeconomic,OCCOQUAN,OCCOQUAN:100%,Dale City,Lake Ridge,Station 14 - 1st Due,0.154871795,0.153278689,0.03799606,0.048724954,0.080831955,0.076364223,0.054189435,0.022313297,0.101549887,0.071324127,0.091,0,0.227686703,0,0,0.006830601,0.015027322,0.854536648,0.311103723,0.799,950962.4761,0.032331512,44.01882221,0.686746988,0.058771672,0.035263003,0,0.211578019,0.242424242,1.696969697,0.333333333,0,0.181818182,0,0,0.151515152,0.090909091,0.333333333,0,0.242424242,0.151515152,0,0.363636364,0,7.295777869,55.87334,0.178840553,5.429053165,33.29280021,0.253351136,1.054549243,80.49551526,0,0.162416641,1356,390,19,6,2,0.088383428,0.066515983,0.129157249,0.116575592,0,6300,38.2,67.3,29,38.3,0.43131179,97.6,0.1798731,0.235502435,1,LIFEEXPPCT,0.154871795,-1.296282875,6,E_HBURD_P,0.227686703,0.26359271,4,Work_Carpooled_P,0.058771672,-0.912289779,Work_Walk_P,0,-0.628032148,PTRAF,950962.4761,0.379583887,3,Percent_Schoolzone_Related,0.333333333,6.857377567,Avg_Pedestrian_Injured/Kill,0.333333333,3.337210767,Percent_Severe/Fatal,0.242424242,1.418005156,5,OZONE,55.87334,1.351314953,PM25,7.295777869,1.283660426,DSLPM,0.178840553,0.427055481,2,Chronic_History,390,0.443245949,0,E_SNGPNT_P,0.116575592,1.201489443,Old-age_Dependency_Ratio,29,0.360373868,OVER64PCT,0.129157249,0.245920256,E_UNINSUR_P,0.101549887,0.000633092,,,,,,,,,,,,,,,
51153901224,High Opportunity,5,Socioeconomic,OCCOQUAN,OCCOQUAN:100%,Dale City,Lake Ridge,Station 14 - 1st Due,0.206153846,0.110383536,0.066206897,0.049192364,0.059234731,0.060570627,0.040381791,0.034508076,0.065247895,0.071800948,0.065,0.004405286,0.116005874,0,0,0,0.013215859,0.903180543,0.191025641,0.956,1003681.328,0.010279001,44.67480871,0.722361181,0.111555778,0.016008004,0,0.150075038,0.163636363,1.727272727,0.090909091,0.127272727,0.272727273,0.018181818,0,0.090909091,0.054545455,0.145454546,0,0.254545455,0.181818182,0.036363636,0.236363636,0.018181818,7.26347541,55.69505,0.175484462,5.998653867,32.67403892,0.17945751,1.998385593,58.0515122,0,0.047319044,1123,304,26,8,6,0.1007109,0.047942002,0.170252572,0.022760646,0,4352,38.7,72.6,29.3,43.4,0.493384167,93.5,0.115945279,0.253195784,1,UNEMPPCT,0.066206897,0.623574627,3,Mean_Proportion_HHIncome,0.191025641,-2.053123831,4,Work_PublicTransportation_P,0.016008004,-0.66118365,Work_Walk_P,0,-0.628032148,Work_Drivealone_P,0.722361181,0.572447386,6,Percent_Schoolzone_Related,0.145454546,2.734854036,Percent_Distracted_Related,0.272727273,0.845082186,Percent_Alcohol_Related,0.127272727,0.825767201,5,OZONE,55.69505,1.103911918,PM25,7.26347541,0.945345558,UST,1.998385593,0.373644842,2,CPR_Calls,6,0.809962866,0,OVER64PCT,0.170252572,0.726497342,Total_Population,4352,-0.577527556,Prop_White,0.493384167,0.552422182,With_SSI_P,0.034508076,0.203467319,,,,House_Vacant_P,0,-1.131455875,percent_homeowners,0.956,0.906272598,Opioid_Calls,8,0.174820074,,,
51153901225,Moderate Opportunity,4,Socioeconomic,NEABSCO,"OCCOQUAN:40.15%,NEABSCO:59.85%",Dale City,County Center,Station 14 - 1st Due,0.21025641,0.061681113,0.046142754,0.046933667,0.096996997,0.032453134,0.03379224,0.040050063,0.077806894,0.129846527,0.082,0.007936508,0.118898623,0.094104308,0.097505669,0.046485261,0.03379224,0.913350838,0.369803371,0.918,997616.3484,0.038172716,37.98204361,0.71358305,0.105940219,0.02005297,0,0.11502081,0.043478261,1.753623189,0.028985507,0.057971014,0.275362319,0,0,0.15942029,0.028985507,0,0.043478261,0.202898551,0.231884058,0.043478261,0.260869565,0,7.253598361,55.42487,0.174726004,6.267702966,31.78746501,0.106076174,2.900831599,50.01805552,0,0,1709,280,23,4,4,0.110258481,0.06853457,0.131223544,0.038798498,0.002015723,4968,37.7,73.3,20.1,53.2,0.336615385,103.1,0.231589744,0.240820513,1,With_SSI_P,0.040050063,0.466823498,6,House_Vacant_P,0.094104308,1.615747922,5,Work_Walk_P,0,-0.628032148,E_NOVEH_P,0.038172716,0.604009813,PTRAF,997616.3484,0.493711024,3,Percent_Bike_Related,0.043478261,0.918047427,Percent_Distracted_Related,0.275362319,0.880122063,Percent_Senior_Related,0.231884058,0.870778015,4,UST,2.900831599,0.993674275,PM25,7.253598361,0.841899794,OZONE,55.42487,0.728998283,2,CPR_Calls,4,0.186393128,0,Child_Dependency_Ratio,53.2,1.178257524,DISABILITYPCT,0.110258481,0.820369768,Age_Dependency_Ratio,73.3,0.427011946,With_Medicaid_P,0.129846527,0.140984455,,,,E_MOBILE_P,0.046485261,1.121572827,Mean_Proportion_HHIncome,0.369803371,0.427411425,Total_Calls,1709,0.142666147,,,
51153901225,Moderate Opportunity,4,Socioeconomic,OCCOQUAN,"OCCOQUAN:40.15%,NEABSCO:59.85%",Dale City,County Center,Station 14 - 1st Due,0.21025641,0.061681113,0.046142754,0.046933667,0.096996997,0.032453134,0.03379224,0.040050063,0.077806894,0.129846527,0.082,0.007936508,0.118898623,0.094104308,0.097505669,0.046485261,0.03379224,0.913350838,0.369803371,0.918,997616.3484,0.038172716,37.98204361,0.71358305,0.105940219,0.02005297,0,0.11502081,0.043478261,1.753623189,0.028985507,0.057971014,0.275362319,0,0,0.15942029,0.028985507,0,0.043478261,0.202898551,0.231884058,0.043478261,0.260869565,0,7.253598361,55.42487,0.174726004,6.267702966,31.78746501,0.106076174,2.900831599,50.01805552,0,0,1709,280,23,4,4,0.110258481,0.06853457,0.131223544,0.038798498,0.002015723,4968,37.7,73.3,20.1,53.2,0.336615385,103.1,0.231589744,0.240820513,1,With_SSI_P,0.040050063,0.466823498,6,House_Vacant_P,0.094104308,1.615747922,5,Work_Walk_P,0,-0.628032148,E_NOVEH_P,0.038172716,0.604009813,PTRAF,997616.3484,0.493711024,3,Percent_Bike_Related,0.043478261,0.918047427,Percent_Distracted_Related,0.275362319,0.880122063,Percent_Senior_Related,0.231884058,0.870778015,4,UST,2.900831599,0.993674275,PM25,7.253598361,0.841899794,OZONE,55.42487,0.728998283,2,CPR_Calls,4,0.186393128,0,Child_Dependency_Ratio,53.2,1.178257524,DISABILITYPCT,0.110258481,0.820369768,Age_Dependency_Ratio,73.3,0.427011946,With_Medicaid_P,0.129846527,0.140984455,,,,E_MOBILE_P,0.046485261,1.121572827,Mean_Proportion_HHIncome,0.369803371,0.427411425,Total_Calls,1709,0.142666147,,,
51153901226,Moderate Opportunity,3,Socioeconomic,NEABSCO,NEABSCO:100%,Dale City,County Center,Station 18 - 1st Due,0.180512821,0.088032581,0.031372549,0.022650057,0.089862271,0.058427318,0.07191393,0.025481314,0.065162907,0.082782499,0.069,0.007311586,0.103624009,0.006749156,0,0,0.035107588,0.94235589,0.412218045,0.934,606711.6747,0,40.43246445,0.76880787,0.050347222,0.02662037,0,0.14525463,0.0625,1.708333333,0.083333333,0.125,0.1875,0,0.020833333,0.145833333,0.041666667,0.020833333,0,0.270833333,0.166666667,0.020833333,0.333333333,0,7.235578142,54.9336,0.135344865,5.762226532,26.69661762,0,2.19394247,52.61013047,0.138982299,0,1370,370,29,5,3,0.084985836,0.081453634,0.108709273,0.071347678,0,6355,35.2,56.9,15.7,41.2,0.255949567,103.4,0.253270292,0.250906225,1,With_PublicAssIncome_P,0.07191393,0.318571551,3,Mean_Proportion_HHIncome,0.412218045,1.015913663,5,Work_Drivealone_P,0.76880787,1.323582845,Work_Carpooled_P,0.050347222,-1.077864111,Work_Walk_P,0,-0.628032148,4,Percent_Alcohol_Related,0.125,0.783078046,Percent_Young_Related,0.270833333,0.610583584,Percent_Night_Related,0.333333333,0.492748576,6,PM25,7.235578142,0.653167784,UST,2.19394247,0.50800304,NO2,5.762226532,0.047914165,2,Chronic_History,370,0.313398385,0,Prop_Black,0.253270292,0.519290005,UNDER5PCT,0.081453634,0.457727028,E_SNGPNT_P,0.071347678,0.174994964,,,,,,,E_CROWD_P,0.035107588,0.074741713,,,,,,,,,
51153901227,High Opportunity,6,PublicHealth,NEABSCO,NEABSCO:100%,Dale City,Lindendale,Station 18 - 1st Due,0.180512821,0.185191293,0.02759248,0.056187291,0.219365895,0.092284915,0.085618729,0.02541806,0.115973022,0.102812963,0.082,0,0.128428094,0,0,0.009364548,0.031438127,0.788338,0.276464435,0.804,638008.644,0.00735786,41.73635719,0.674294671,0.163322884,0.013793103,0.003448276,0.11630094,0.066666666,1.766666666,0.133333333,0.033333333,0.266666667,0.066666667,0,0.233333333,0.066666667,0.033333333,0.033333333,0.233333333,0.2,0.033333333,0.3,0,7.220422678,54.98349,0.13603319,5.646458489,28.89422644,0,1.677083164,41.40129893,0.14039161,0,1371,419,29,6,5,0.068596809,0.072215825,0.082908373,0.059531773,0.001316006,6181,33.3,65.8,14.2,51.7,0.235706172,107.3,0.20068156,0.416887543,3,LESSHSPCT,0.219365895,1.519562533,5,House_Vacant_P,0,-1.131455875,6,Work_PublicTransportation_P,0.013793103,-0.767860262,Work_Fromhome_P,0.11630094,-0.435543442,Work_Walk_P,0.003448276,-0.433292618,2,Percent_Drowsy_Related,0.066666667,2.029029848,Avg_Pedestrian_Injured/Kill,0.133333333,0.819563348,Percent_Distracted_Related,0.266666667,0.764490468,4,PM25,7.220422678,0.494439348,UST,1.677083164,0.152892618,OZONE,54.98349,0.116520008,1,Chronic_History,419,0.631524916,0,Prop_Hisp,0.416887543,1.063171245,Child_Dependency_Ratio,51.7,1.01456122,Sex_Ratio(males per 100 females),107.3,0.254699205,With_PublicAssIncome_P,0.085618729,0.641206079,E_UNINSUR_P,0.115973022,0.187175594,Mean_Proportion_HHIncome,0.276464435,-0.867663311,E_MUNIT_P,0,-0.735293406,CPR_Calls,5,0.498177997,,,
51153901228,Moderate Opportunity,3,PublicHealth,COLES,"NEABSCO:61.38%,COLES:38.01%,POTOMAC:0.61%",Dale City,Colony Woods,Station 17 - 1st Due,0.180512821,0.166000615,0.032413989,0.074313409,0.160834132,0.092125266,0.044695746,0.016155089,0.08041958,0.148952439,0.087,0.012385568,0.117932149,0,0,0.003769521,0.039310716,0.894135567,0.345989305,0.876,651737.8126,0.007000539,41.84431742,0.724208675,0.080890973,0.019343494,0.001172333,0.130128957,0.12195122,1.902439024,0.024390244,0.073170732,0.097560976,0,0,0.073170732,0.12195122,0.024390244,0.024390244,0.414634146,0.048780488,0.024390244,0.317073171,0,7.193119945,54.85516,0.138941747,5.437051861,27.34081636,0,0.305452962,33.22590125,0.159274585,0,1127,339,27,7,0,0.08089922,0.07555488,0.101854667,0.031771675,0.001976285,6474,36.2,65.4,17.7,47.7,0.309501263,90.1,0.202809343,0.323074495,3,LESSHSPCT,0.160834132,0.755519922,4,E_CROWD_P,0.039310716,0.198703236,5,Work_Drivealone_P,0.724208675,0.602325043,Work_Walk_P,0.001172333,-0.561825273,Work_PublicTransportation_P,0.019343494,-0.50053594,2,Percent_Young_Related,0.414634146,2.077935104,Percent_Hitrun_Related,0.12195122,1.111283896,Avg_Person_Injured/Kill,1.902439024,0.800599364,6,PM25,7.193119945,0.208488345,,,,,,,1,Chronic_History,339,0.112134662,0,Child_Dependency_Ratio,47.7,0.578037744,Prop_Hisp,0.323074495,0.448375401,UNDER5PCT,0.07555488,0.253500512,With_Medicaid_P,0.148952439,0.397349698,LINGISOPCT,0.074313409,0.256878515,Mean_Proportion_HHIncome,0.345989305,0.096992025,,,,Opioid_Calls,7,0.005520634,,,
51153901228,Moderate Opportunity,3,PublicHealth,POTOMAC,"NEABSCO:61.38%,COLES:38.01%,POTOMAC:0.61%",Dale City,Colony Woods,Station 17 - 1st Due,0.180512821,0.166000615,0.032413989,0.074313409,0.160834132,0.092125266,0.044695746,0.016155089,0.08041958,0.148952439,0.087,0.012385568,0.117932149,0,0,0.003769521,0.039310716,0.894135567,0.345989305,0.876,651737.8126,0.007000539,41.84431742,0.724208675,0.080890973,0.019343494,0.001172333,0.130128957,0.12195122,1.902439024,0.024390244,0.073170732,0.097560976,0,0,0.073170732,0.12195122,0.024390244,0.024390244,0.414634146,0.048780488,0.024390244,0.317073171,0,7.193119945,54.85516,0.138941747,5.437051861,27.34081636,0,0.305452962,33.22590125,0.159274585,0,1127,339,27,7,0,0.08089922,0.07555488,0.101854667,0.031771675,0.001976285,6474,36.2,65.4,17.7,47.7,0.309501263,90.1,0.202809343,0.323074495,3,LESSHSPCT,0.160834132,0.755519922,4,E_CROWD_P,0.039310716,0.198703236,5,Work_Drivealone_P,0.724208675,0.602325043,Work_Walk_P,0.001172333,-0.561825273,Work_PublicTransportation_P,0.019343494,-0.50053594,2,Percent_Young_Related,0.414634146,2.077935104,Percent_Hitrun_Related,0.12195122,1.111283896,Avg_Person_Injured/Kill,1.902439024,0.800599364,6,PM25,7.193119945,0.208488345,,,,,,,1,Chronic_History,339,0.112134662,0,Child_Dependency_Ratio,47.7,0.578037744,Prop_Hisp,0.323074495,0.448375401,UNDER5PCT,0.07555488,0.253500512,With_Medicaid_P,0.148952439,0.397349698,LINGISOPCT,0.074313409,0.256878515,Mean_Proportion_HHIncome,0.345989305,0.096992025,,,,Opioid_Calls,7,0.005520634,,,
51153901228,Moderate Opportunity,3,PublicHealth,NEABSCO,"NEABSCO:61.38%,COLES:38.01%,POTOMAC:0.61%",Dale City,Colony Woods,Station 17 - 1st Due,0.180512821,0.166000615,0.032413989,0.074313409,0.160834132,0.092125266,0.044695746,0.016155089,0.08041958,0.148952439,0.087,0.012385568,0.117932149,0,0,0.003769521,0.039310716,0.894135567,0.345989305,0.876,651737.8126,0.007000539,41.84431742,0.724208675,0.080890973,0.019343494,0.001172333,0.130128957,0.12195122,1.902439024,0.024390244,0.073170732,0.097560976,0,0,0.073170732,0.12195122,0.024390244,0.024390244,0.414634146,0.048780488,0.024390244,0.317073171,0,7.193119945,54.85516,0.138941747,5.437051861,27.34081636,0,0.305452962,33.22590125,0.159274585,0,1127,339,27,7,0,0.08089922,0.07555488,0.101854667,0.031771675,0.001976285,6474,36.2,65.4,17.7,47.7,0.309501263,90.1,0.202809343,0.323074495,3,LESSHSPCT,0.160834132,0.755519922,4,E_CROWD_P,0.039310716,0.198703236,5,Work_Drivealone_P,0.724208675,0.602325043,Work_Walk_P,0.001172333,-0.561825273,Work_PublicTransportation_P,0.019343494,-0.50053594,2,Percent_Young_Related,0.414634146,2.077935104,Percent_Hitrun_Related,0.12195122,1.111283896,Avg_Person_Injured/Kill,1.902439024,0.800599364,6,PM25,7.193119945,0.208488345,,,,,,,1,Chronic_History,339,0.112134662,0,Child_Dependency_Ratio,47.7,0.578037744,Prop_Hisp,0.323074495,0.448375401,UNDER5PCT,0.07555488,0.253500512,With_Medicaid_P,0.148952439,0.397349698,LINGISOPCT,0.074313409,0.256878515,Mean_Proportion_HHIncome,0.345989305,0.096992025,,,,Opioid_Calls,7,0.005520634,,,
51153901229,Moderate Opportunity,4,PublicHealth,NEABSCO,"COLES:76.64%,NEABSCO:23.36%",Dale City,Ridgedale,Station 18 - 1st Due,0.180512821,0.15589593,0.04287902,0.056716418,0.104902297,0.063575325,0.026119403,0.03358209,0.080990348,0.106939464,0.075,0.048507463,0.103731343,0,0,0,0.035820896,0.897817877,0.318693694,0.853,469563.7766,0.005223881,47.24759615,0.717227723,0.146930693,0.02019802,0,0.093861386,0.111111111,1.444444444,0.111111111,0.111111111,0.333333333,0,0,0.111111111,0,0.111111111,0.111111111,0.333333333,0.333333333,0.111111111,0.222222222,0.111111111,7.205152459,54.76185,0.132334468,4.984798067,25.63965553,0,0.238329012,43.99226986,0.177558818,0,878,224,21,7,5,0.081839274,0.073227025,0.089383131,0.020895522,0,4706,35,55.2,12.4,42.8,0.282450414,79.3,0.232237007,0.282450414,2,With_SSI_P,0.03358209,0.159464304,4,E_CROWD_P,0.035820896,0.09577908,3,Mean_Transportation_time(min),47.24759615,0.906642504,Work_Fromhome_P,0.093861386,-0.745095564,Work_Walk_P,0,-0.628032148,6,Percent_Bike_Related,0.111111111,3.510531748,Percent_Senior_Related,0.333333333,2.153603905,Percent_Schoolzone_Related,0.111111111,1.981274448,5,PM25,7.205152459,0.334509042,,,,,,,1,CPR_Calls,5,0.498177997,0,Total_Population,4706,-0.354252459,Prop_Black,0.232237007,0.337833942,Prop_Hisp,0.282450414,0.182148936,LESSHSPCT,0.104902297,0.025415393,,,,,,,,,,Opioid_Calls,7,0.005520634,,,
51153901229,Moderate Opportunity,4,PublicHealth,COLES,"COLES:76.64%,NEABSCO:23.36%",Dale City,Ridgedale,Station 18 - 1st Due,0.180512821,0.15589593,0.04287902,0.056716418,0.104902297,0.063575325,0.026119403,0.03358209,0.080990348,0.106939464,0.075,0.048507463,0.103731343,0,0,0,0.035820896,0.897817877,0.318693694,0.853,469563.7766,0.005223881,47.24759615,0.717227723,0.146930693,0.02019802,0,0.093861386,0.111111111,1.444444444,0.111111111,0.111111111,0.333333333,0,0,0.111111111,0,0.111111111,0.111111111,0.333333333,0.333333333,0.111111111,0.222222222,0.111111111,7.205152459,54.76185,0.132334468,4.984798067,25.63965553,0,0.238329012,43.99226986,0.177558818,0,878,224,21,7,5,0.081839274,0.073227025,0.089383131,0.020895522,0,4706,35,55.2,12.4,42.8,0.282450414,79.3,0.232237007,0.282450414,2,With_SSI_P,0.03358209,0.159464304,4,E_CROWD_P,0.035820896,0.09577908,3,Mean_Transportation_time(min),47.24759615,0.906642504,Work_Fromhome_P,0.093861386,-0.745095564,Work_Walk_P,0,-0.628032148,6,Percent_Bike_Related,0.111111111,3.510531748,Percent_Senior_Related,0.333333333,2.153603905,Percent_Schoolzone_Related,0.111111111,1.981274448,5,PM25,7.205152459,0.334509042,,,,,,,1,CPR_Calls,5,0.498177997,0,Total_Population,4706,-0.354252459,Prop_Black,0.232237007,0.337833942,Prop_Hisp,0.282450414,0.182148936,LESSHSPCT,0.104902297,0.025415393,,,,,,,,,,Opioid_Calls,7,0.005520634,,,
51153901230,Moderate Opportunity,3,PublicHealth,NEABSCO,"COLES:64.50%,NEABSCO:35.50%",Dale City,Orangedale,Station 18 - 1st Due,0.171282051,0.14254386,0.055408971,0.07394958,0.105891413,0.091107872,0.091596639,0.05210084,0.071671526,0.133642805,0.094,0.021848739,0.140336135,0,0.014285714,0,0.005042017,0.826689353,0.440728477,0.896,473979.8905,0.044537815,45.05727224,0.743565746,0.086569958,0.017313992,0,0.121665887,0.133333333,2.133333333,0.066666667,0.2,0.133333333,0,0,0.2,0,0,0,0.333333333,0.2,0.066666667,0.2,0,7.220308743,54.747,0.115549437,5.189426368,23.87596146,0,0.942108462,59.21272128,0.173762774,0,655,225,12,4,0,0.097727828,0.057580175,0.088678328,0.02184874,0.000485909,4025,36.5,55.5,17,38.6,0.303462322,107.2,0.243494003,0.255940258,3,With_SSI_P,0.05210084,1.039478502,4,Mean_Proportion_HHIncome,0.440728477,1.411494991,5,Work_Drivealone_P,0.743565746,0.915367431,E_NOVEH_P,0.044537815,0.870708261,Work_Walk_P,0,-0.628032148,2,Percent_Alcohol_Related,0.2,2.191820356,Percent_Bike_Related,0.066666667,1.806899205,Avg_Person_Injured/Kill,2.133333333,1.662950019,6,PM25,7.220308743,0.493246067,,,,,,,1,CPR_Calls,0,-1.060746348,0,Total_Population,4025,-0.783773197,Prop_Black,0.243494003,0.434949071,DISABILITYPCT,0.097727828,0.434422779,With_PublicAssIncome_P,0.091596639,0.781936357,LIFEEXPPCT,0.171282051,-0.39196777,,,,,,,Total_Calls,655,-0.905209249,Violence_Calls,12,-0.671307124
51153901230,Moderate Opportunity,3,PublicHealth,COLES,"COLES:64.50%,NEABSCO:35.50%",Dale City,Orangedale,Station 18 - 1st Due,0.171282051,0.14254386,0.055408971,0.07394958,0.105891413,0.091107872,0.091596639,0.05210084,0.071671526,0.133642805,0.094,0.021848739,0.140336135,0,0.014285714,0,0.005042017,0.826689353,0.440728477,0.896,473979.8905,0.044537815,45.05727224,0.743565746,0.086569958,0.017313992,0,0.121665887,0.133333333,2.133333333,0.066666667,0.2,0.133333333,0,0,0.2,0,0,0,0.333333333,0.2,0.066666667,0.2,0,7.220308743,54.747,0.115549437,5.189426368,23.87596146,0,0.942108462,59.21272128,0.173762774,0,655,225,12,4,0,0.097727828,0.057580175,0.088678328,0.02184874,0.000485909,4025,36.5,55.5,17,38.6,0.303462322,107.2,0.243494003,0.255940258,3,With_SSI_P,0.05210084,1.039478502,4,Mean_Proportion_HHIncome,0.440728477,1.411494991,5,Work_Drivealone_P,0.743565746,0.915367431,E_NOVEH_P,0.044537815,0.870708261,Work_Walk_P,0,-0.628032148,2,Percent_Alcohol_Related,0.2,2.191820356,Percent_Bike_Related,0.066666667,1.806899205,Avg_Person_Injured/Kill,2.133333333,1.662950019,6,PM25,7.220308743,0.493246067,,,,,,,1,CPR_Calls,0,-1.060746348,0,Total_Population,4025,-0.783773197,Prop_Black,0.243494003,0.434949071,DISABILITYPCT,0.097727828,0.434422779,With_PublicAssIncome_P,0.091596639,0.781936357,LIFEEXPPCT,0.171282051,-0.39196777,,,,,,,Total_Calls,655,-0.905209249,Violence_Calls,12,-0.671307124
51153901231,Moderate Opportunity,3,Socioeconomic,COLES,COLES:100%,Manassas,Montyville,Station 16 - 1st Due,0.177435897,0.086212412,0.043163384,0.025411765,0.051546392,0.06133829,0.037176471,0.024941176,0.053903346,0.031349968,0.091,0.049694856,0.158117647,0.073670445,0.160418483,0,0.019764706,0.81349968,0.33545082,0.798,647886.8472,0.057411765,45.8565512,0.666157605,0.049175321,0.085827734,0,0.188759927,0.177083333,1.729166667,0.041666667,0.041666667,0.1875,0.010416667,0.03125,0.208333333,0.041666667,0.052083333,0.0625,0.177083333,0.104166667,0.041666667,0.28125,0,7.326269126,55.12127,0.153482421,4.794202493,19.92447709,0.145475581,2.729337828,961.3269838,0.016279059,0.101436902,1872,228,21,3,5,0.091650672,0.052509294,0.168060719,0.032941176,0.031598513,6580,40,66.1,27.3,38.8,0.56480963,107.1,0.096724524,0.157194849,1,LIFEEXPPCT,0.177435897,-0.052849606,6,House_Vacant_P,0.073670445,1.019218526,3,E_NOVEH_P,0.057411765,1.410128384,Work_Carpooled_P,0.049175321,-1.10089668,Mean_Transportation_time(min),45.8565512,0.673382548,4,Percent_Drug_Related,0.03125,0.87779017,Percent_Bike_Related,0.041666667,0.848605891,Percent_Schoolzone_Related,0.052083333,0.686059551,5,PM25,7.326269126,1.603005948,UST,2.729337828,0.875848737,OZONE,55.12127,0.307709588,2,CPR_Calls,5,0.498177997,0,Prop_White,0.56480963,0.932035333,OVER64PCT,0.168060719,0.700865366,Median_Age,40,0.446645982,,,,,,,E_MUNIT_P,0.160418483,0.232165706,,,,Total_Calls,1872,0.304718984,,,
51153901232,Less Opportunity,1,PublicHealth,COLES,"BRENTSVILLE:1.34%,COLES:98.66%",Manassas,Hillcrest Estates,Station 7 - 1st Due,0.163076923,0.101119259,0.019230769,0.010995724,0.097767857,0.057808175,0.025045816,0.031765425,0.024588829,0.033806101,0.066,0.015625,0.147220525,0.052662037,0,0.002314815,0.00855223,0.935845411,0.432432432,0.973,592177.7948,0.003054368,43.61720273,0.621490468,0.064471404,0.020103986,0,0.288734835,0.166666667,1.807692308,0.038461539,0.102564103,0.294871795,0,0,0.166666667,0.051282051,0,0.102564103,0.128205128,0.217948718,0,0.217948718,0.141025641,7.282990984,54.59352,0.156266049,5.453192513,21.15057182,0.19129077,0.645867396,1714.125165,0.101659308,0.109564027,902,166,5,2,1,0.0724694,0.060739293,0.109591272,0.003054368,0.157303371,6293,37.9,44.1,14.9,29.2,0.513272821,120.3,0.166638123,0.135125878,2,LIFEEXPPCT,0.163076923,-0.844125323,4,Mean_Proportion_HHIncome,0.432432432,1.296387633,3,Work_Carpooled_P,0.064471404,-0.800267117,Work_Walk_P,0,-0.628032148,Work_PublicTransportation_P,0.020103986,-0.463908248,6,Percent_Workzone_Related,0.141025641,1.67878028,Percent_Distracted_Related,0.294871795,1.139551927,Percent_Senior_Related,0.217948718,0.694565667,5,PM25,7.282990984,1.14973894,PRMP,0.109564027,0.09375588,,,,1,Chronic_History,166,-1.011046761,0,E_GROUPQ_P,0.157303371,2.948653367,Sex_Ratio(males per 100 females),120.3,0.941244729,Prop_White,0.513272821,0.658126706,With_SSI_P,0.031765425,0.07313607,,,,House_Vacant_P,0.052662037,0.405916335,,,,Violence_Calls,5,-0.901510419,Opioid_Calls,2,-0.840976567
